movie_id,title,budget_rank,budget,revenue,gross_profit,release_date,release_season,runtime,vote_average,vote_count
15189,Hotel for Dogs,1725.0,35000000,73034460,38034460,2009-01-16,Winter,100,5.7,205
133328,The Deadly Trackers,,,,,1973-12-21,Winter,110,5.0,3
13492,Frontier(s),6230.0,3000000,,,2007-07-01,Summer,108,6.0,186
70089,Comet in Moominland,,,,,1992-08-08,Summer,70,7.3,6
4832,The 11th Hour,,,,,2007-08-17,Summer,95,6.4,28
135938,Daddy,,,,,1995-12-14,Winter,110,7.3,6
7353,Fireflies in the Garden,,,,,2008-02-10,Winter,108,6.4,59
14711,Afro Samurai: Resurrection,,,,,2009-01-25,Winter,91,6.7,49
52512,Café Lumière,,,,,2004-09-01,Fall,103,6.7,16
98193,Death by Hanging,,,,,1968-02-02,Winter,117,7.5,14
49600,The Last Movie,7398.0,1000000,,,1971-09-29,Fall,108,6.5,4
24171,Dry Season,,,,,2006-09-01,Fall,96,6.8,6
47980,Jesus Christ Superstar,,,,,2000-10-16,Fall,107,7.1,4
5677,Trancers,7919.0,400000,,,1984-11-07,Fall,77,6.3,42
44618,The Man Who Quit Smoking,,,,,1972-12-16,Winter,104,6.7,6
16804,Departures,,,69932387,,2008-09-13,Fall,130,7.7,202
25405,Taking Chance,,,,,2009-09-21,Fall,77,6.8,31
73953,AmericanEast,,,,,2008-11-14,Fall,112,6.1,4
1961,My Name Is Bruce,7008.0,1500000,173066,-1326934,2007-10-01,Fall,86,5.9,107
15148,Man in the Chair,,,,,2007-01-27,Winter,107,5.3,4
54838,Robinson in Space,7620.0,700000,,,1997-01-10,Winter,78,7.5,2
15945,The Way of War,,,,,2009-02-20,Winter,90,3.5,12
171840,Kimberly,,,,,2000-11-07,Fall,106,3.7,3
68190,Ralliraita,,,,,2009-06-16,Summer,,6.8,4
14204,Ping Pong Playa,,,,,2007-01-01,Winter,96,6.0,23
20829,Funny People,642.0,75000000,61458982,-13541018,2009-07-31,Summer,146,5.6,398
30508,Berlin Calling,,,,,2008-10-01,Fall,105,7.0,109
15039,Against the Dark,4365.0,9000000,,,2009-01-01,Winter,94,3.7,42
13639,The Letter for the King,,,,,2008-07-16,Summer,110,7.0,4
47561,Firepower,,,,,1979-04-27,Spring,104,5.6,5
18884,Nuremberg,2442.0,24000000,,,2000-07-16,Summer,180,7.6,23
26036,Bigger Than Life,14035.0,,,,1956-08-02,Summer,95,7.4,37
434306,Going to Kansas City,,,,,1998-07-31,Summer,97,5.0,2
14977,Red Sands,,,,,2009-02-24,Winter,89,4.0,32
157909,Show Me,,,,,2004-09-23,Fall,97,5.6,4
21851,The Lost,,,,,2009-01-01,Winter,94,5.0,3
15105,Still Waiting...,,,,,2009-02-17,Winter,90,5.1,27
17314,Pistol Whipped,4241.0,10000000,,,2008-03-04,Spring,96,5.5,26
24351,Flight of Fury,3846.0,12000000,,,2007-02-20,Winter,98,4.5,24
94405,The Far Horizons,14035.0,,,,1955-05-20,Spring,108,4.0,3
110761,Container,,,,,2006-03-10,Spring,72,6.1,4
38087,Mystery Team,,,,,2009-08-28,Summer,97,6.4,52
16177,Killer Babes,,,,,2007-12-20,Winter,100,7.0,3
29363,A World Without Thieves,,,,,2004-12-09,Winter,113,7.1,30
79331,The Gunfight at Dodge City,14035.0,,,,1959-05-01,Spring,81,4.3,5
36499,His Private Secretary,14035.0,,,,1933-06-10,Summer,60,4.1,6
15268,Street Fighter: The Legend of Chun-Li,1172.0,50000000,12764201,-37235799,2009-02-27,Winter,97,3.9,113
17317,Urban Justice,3846.0,12000000,,,2007-01-01,Winter,96,5.4,34
434,Tough Enough,,,,,2006-03-09,Spring,99,7.2,14
15670,Madea Goes to Jail,,,90508336,,2009-02-16,Winter,103,6.4,52
206034,The Black Watch,14035.0,,,,1929-05-22,Spring,93,6.3,2
19255,Away We Go,3109.0,17000000,14899417,-2100583,2009-06-05,Summer,98,6.7,189
43034,Hell to Eternity,,,,,1960-08-01,Summer,131,10.0,1
29117,The Unsuspected,14035.0,,,,1947-10-11,Fall,103,5.2,8
14979,Thick as Thieves,2395.0,25000000,,,2009-01-09,Winter,104,5.7,223
18208,Beautiful Ohio,,,,,2006-11-10,Fall,91,6.5,2
41054,Il Grido,14035.0,,,,1957-06-22,Summer,116,6.7,17
37468,The Big Lift,14035.0,,,,1950-04-26,Spring,120,6.5,4
8832,Il Divo,4655.0,7275000,11260366,3985366,2008-05-23,Spring,110,7.5,166
50013,Wings,,,,,1966-01-01,Winter,85,7.0,10
8279,Paris,2913.0,19000000,23550000,4550000,2008-01-19,Winter,130,6.5,79
14063,Adrift in Manhattan,5773.0,4000000,,,2007-01-10,Winter,91,5.7,5
13207,Friday the 13th,2913.0,19000000,91379051,72379051,2009-02-11,Winter,97,5.7,566
15067,"The Good, The Bad, The Weird",4241.0,10000000,,,2008-07-16,Summer,130,7.1,196
14853,Screamers: The Hunting,,,,,2009-02-17,Winter,94,4.4,35
15159,The Pink Panther 2,,,75871032,,2009-02-06,Winter,92,5.4,323
18529,Crips and Bloods: Made in America,,,,,2008-01-01,Winter,93,7.1,13
7916,Far Cry,2019.0,30000000,,,2008-01-01,Winter,95,3.1,73
38789,I Manegen med Glenn Killing: Live från Berns,,,,,1995-09-30,Fall,220,,
90324,The English Surgeon,7965.0,350000,,,2009-07-24,Summer,93,8.7,7
67384,A Hell of a Day,,,,,2001-10-24,Fall,92,7.0,3
36281,Shara,,,,,2003-01-01,Winter,100,5.9,10
42818,Marius,14035.0,,,,1931-10-09,Fall,130,6.6,9
29717,The Adventures of Food Boy,,,,,2008-01-01,Winter,90,5.6,10
43873,César,14035.0,,,,1936-01-01,Winter,141,9.0,3
17158,They Wait,,,,,2007-09-06,Fall,89,5.0,30
24221,The Rebel,7008.0,1500000,,,2007-04-27,Spring,103,6.5,10
17077,Everlasting Moments,725.0,70000000,,,2008-09-24,Fall,131,7.9,16
47497,Expecting Love,,,,,2008-02-29,Winter,110,4.0,2
10049,Attack Force,,,,,2006-12-05,Winter,94,4.3,25
9914,Shadow Man,,,,,2006-09-06,Fall,91,4.3,26
40227,Playing for Keeps,,,,,1986-10-03,Fall,102,5.0,1
20421,Rock-A-Doodle,3027.0,18000000,11657385,-6342615,1991-08-02,Summer,77,5.3,46
125858,Tokyo.sora,,,,,2002-10-26,Fall,127,8.3,4
111014,Dead Silent,,,,,1999-01-01,Winter,95,4.1,4
14301,Dr. Horrible's Sing-Along Blog,8179.0,200000,,,2008-07-15,Summer,42,7.8,236
8382,Today You Die,,,,,2005-09-13,Fall,92,4.0,31
13849,The Cottage,,,,,2008-02-07,Winter,92,6.3,80
27061,Two Men in Manhattan,14035.0,,,,1959-10-16,Fall,84,6.5,12
43146,Fanny,14035.0,,,,1932-11-02,Fall,140,6.6,9
85330,Out At The Wedding,,,,,2007-01-01,Winter,96,5.6,6
53574,Born to the West,14035.0,,,,1937-12-10,Winter,59,4.1,5
74286,The Hasty Heart,14035.0,,,,1949-12-02,Winter,102,6.5,2
30906,Frontrunners,,,,,2008-10-15,Fall,80,,
26939,The Quick and the Dead,,,,,1987-02-28,Winter,90,5.4,12
26127,Joshua Tree,4365.0,9000000,,,1993-08-04,Summer,106,5.1,33
13613,Day of the Dead,3027.0,18000000,,,2008-04-08,Spring,86,4.7,107
16538,"I Love You, Man",1335.0,41000000,91636986,50636986,2009-03-20,Spring,105,6.5,531
19998,The Big Steal,14035.0,,,,1949-07-09,Summer,71,6.3,21
5334,Billy Budd,,,,,1962-11-12,Fall,119,7.8,13
26387,Night Has a Thousand Eyes,14035.0,,,,1948-10-13,Fall,81,5.8,8
7517,Live Free or Die,,,,,2006-03-11,Spring,89,5.5,8
34474,Blonde Venus,14035.0,,,,1932-09-09,Fall,93,6.5,23
13094,Dance of the Dead,,,,,2008-10-14,Fall,87,6.0,66
18781,The Haunting in Connecticut,,,77527732,,2009-03-27,Spring,102,6.0,317
27757,The Little Engine That Could,,,,,1991-01-01,Winter,30,,
16558,Duplicity,579.0,78146652,60000000,-18146652,2009-03-19,Spring,125,5.7,203
13811,Knowing,1172.0,50000000,155446362,105446362,2009-03-19,Spring,121,5.9,1528
17003,Sugar,,,,,2009-04-03,Spring,120,6.5,12
80314,Young Thugs: Nostalgia,,,,,1998-09-26,Fall,94,6.1,5
161006,Praying With Lior,,,,,2008-06-17,Summer,87,,
16353,Ong Bak 2,4417.0,8500000,8936663,436663,2008-12-04,Winter,98,5.9,156
15472,The Girl with the Dragon Tattoo,3634.0,13000000,104345682,91345682,2009-02-27,Winter,152,7.4,1020
52528,Bloodbath at the House of Death,,,,,1984-03-29,Spring,91,5.6,9
13090,Sunshine Cleaning,5452.0,5000000,16174377,11174377,2008-01-18,Winter,102,6.5,256
15854,Kung Fu Panda: Secrets of the Furious Five,,,,,2008-11-08,Fall,25,6.5,80
53651,Hangman's Knot,14035.0,,,,1952-11-15,Fall,81,5.7,7
58076,Immortal Sergeant,14035.0,,,,1943-04-29,Spring,91,6.3,2
143240,Nigdy w życiu!,,,,,2004-02-13,Winter,100,5.7,9
73856,The Children of Leningradsky,,,,,2005-08-05,Summer,34,8.2,5
14180,Submerged,3435.0,15000000,,,2005-05-06,Spring,96,4.0,32
36836,Stacy: Attack of the Schoolgirl Zombies,,,,,2001-08-18,Summer,79,4.7,14
17166,Insanitarium,,,,,2008-07-15,Summer,89,5.0,26
47739,Illegal,14035.0,,,,1955-10-28,Fall,88,6.1,7
16325,Echelon Conspiracy,,,500154,,2009-02-27,Winter,105,5.4,110
113321,Jasminum,,,,,2006-06-29,Summer,103,6.0,1
17097,After Sex,7484.0,825000,,,2007-09-26,Fall,78,5.2,54
46799,The Third Part of the Night,,,,,1971-12-17,Winter,105,7.3,17
19950,13B: Fear Has a New Address,,,,,2009-03-06,Spring,137,5.7,16
15512,Monsters vs Aliens,89.0,175000000,381509870,206509870,2009-03-19,Spring,94,6.0,1464
14735,Boarding Gate,,,,,2007-05-18,Spring,106,5.1,18
24220,California Dreamin',6874.0,1600000,,,2007-06-01,Summer,155,6.2,15
21946,Counter Investigation,,,,,2007-03-07,Spring,85,7.0,69
20529,Sita Sings the Blues,,,,,2008-02-11,Winter,82,6.9,25
30155,Naked Fear,,,,,2007-04-01,Spring,104,5.4,14
39914,Chaos,,,,,2005-08-10,Summer,74,4.4,7
42914,Three on a Match,14035.0,,,,1932-10-29,Fall,63,6.1,18
36392,Kogel-mogel,,,,,1988-08-15,Summer,105,7.5,6
62437,Land of Silence and Darkness,,,,,1971-10-08,Fall,85,7.5,16
6968,The Baader Meinhof Complex,2136.0,27000000,,,2008-09-24,Fall,150,7.1,157
13161,Big Stan,,,,,2007-06-06,Summer,105,5.9,178
16197,Dating The Enemy,,,,,1996-09-19,Fall,97,6.7,10
53828,Blue Steel,14035.0,,,,1934-05-10,Spring,59,4.5,10
34015,We Live in Public,,,,,2009-08-28,Summer,90,7.4,18
13808,Strictly Sexual,,,,,2008-01-01,Winter,100,6.3,27
14637,Nothing But the Truth,3863.0,11500000,186702,-11313298,2008-12-19,Winter,108,6.9,134
15912,The Square,,,,,2008-06-15,Summer,105,6.2,30
18096,The Gray Man,,,,,2007-08-30,Summer,97,5.8,15
18094,Anvil! The Story of Anvil,,,,,2008-01-14,Winter,90,7.7,85
33811,Border Incident,14035.0,,,,1949-10-28,Fall,94,7.2,7
53863,Star of Midnight,8650.0,280,831,551,1935-04-19,Spring,90,5.3,3
16991,Observe and Report,,,24007324,,2009-04-10,Spring,86,5.6,229
99283,Private Lives,14035.0,,,,1931-12-12,Winter,84,6.1,6
94854,Too Many Girls,14035.0,,,,1940-10-08,Fall,85,5.0,3
43396,Union Station,14035.0,,,,1950-10-04,Fall,81,6.0,11
16614,Adventureland,4264.0,9500000,17164377,7664377,2009-04-03,Spring,107,6.4,748
31273,With Fire and Sword,,,,,1999-02-08,Winter,175,6.7,9
18558,Scenes of a Sexual Nature,,,,,2006-11-03,Fall,91,5.2,22
16071,The Cake Eaters,,,,,2007-04-29,Spring,86,5.5,39
20048,Confessions of a Shopaholic,1502.0,40000000,108332743,68332743,2009-02-05,Winter,104,6.1,787
8747,The Black Balloon,,,,,2008-03-08,Spring,97,6.7,31
16258,The Butterfly Effect 3: Revelations,,,,,2009-01-09,Winter,90,5.1,158
15451,Revanche,,,,,2008-05-16,Spring,121,7.2,59
330711,One Kill,,,,,2000-01-01,Winter,96,,
82962,Killer Force,,,,,1976-01-14,Winter,102,3.7,3
22705,Cheeky,,,,,2000-01-28,Winter,89,5.5,40
16005,The Lucky Ones,,,,,2008-09-26,Fall,113,6.3,55
55748,Ystäväni Henry,,,,,2004-08-20,Summer,,,
39331,The Body,,,,,2003-08-22,Summer,95,5.6,7
284117,Fitna,,,,,2008-03-27,Spring,15,1.0,1
55500,The Land of Happiness,7919.0,400000,,,1993-04-30,Spring,,,
14164,Dragonball Evolution,381.0,100000000,,,2009-04-01,Spring,85,2.9,475
3632,Flash Gordon,14035.0,,,,1936-10-10,Fall,245,6.6,10
9841,Rest Stop,,,,,2006-10-07,Fall,80,5.0,59
91099,Your life in 65 minutes,,,,,2006-07-14,Summer,100,6.5,4
97421,Kansas Raiders,14035.0,,,,1950-08-19,Summer,80,5.9,8
43250,The Lonely Man,14035.0,,,,1957-06-21,Summer,88,6.0,2
142973,Dating Games People Play,,,,,2008-02-12,Winter,95,,
55773,Man on the Flying Trapeze,14035.0,,,,1935-08-03,Summer,66,4.0,2
1940,Porgy and Bess,4801.0,7000000,,,1959-06-24,Summer,138,5.7,6
33726,Can-Can,,,,,1960-03-09,Spring,131,7.2,9
61070,Pekka ja Pätkä lumimiehen jäljillä,14035.0,,,,1954-07-30,Summer,,5.7,3
93562,Law and Order,14035.0,,,,1953-05-13,Spring,80,4.2,3
13557,The Gravedancers,,,,,2005-11-03,Fall,95,5.7,50
10041,Broken,7491.0,810000,,,2006-01-01,Winter,110,4.8,15
31132,Kiler,,,,,1997-10-17,Fall,104,8.1,18
13804,Fast & Furious,492.0,85000000,363164265,278164265,2009-04-02,Spring,107,6.5,2426
34796,City Girl,14035.0,,,,1930-02-16,Winter,90,7.4,19
35849,Hangover Square,14035.0,,,,1945-10-29,Fall,77,5.0,10
35022,Sanshiro Sugata,14035.0,,,,1943-03-25,Spring,80,6.0,24
45965,Sanshiro Sugata Part Two,14035.0,,,,1945-05-03,Spring,83,5.5,10
19976,The Exterminating Angels,,,,,2006-09-13,Fall,100,4.8,14
1387,Superstar: The Karen Carpenter Story,,,,,1988-04-30,Spring,43,7.5,12
21376,A Force of One,,,20200000,,1979-06-01,Summer,90,3.6,22
16867,Gardens of the Night,,,,,2008-11-21,Fall,110,6.5,28
19833,In the Loop,,,6149791,,2009-01-22,Winter,106,7.0,194
16919,Global Metal,,,,,2008-06-20,Summer,93,7.6,19
15580,The End Of America,,,,,2008-01-01,Winter,73,7.3,6
15801,What Doesn't Kill You,,,44872,,2008-12-12,Winter,100,6.4,37
8902,Linha de Passe,,,,,2008-09-05,Fall,108,6.3,10
19618,Crime Wave,14035.0,,,,1954-01-12,Winter,73,6.5,12
83099,Escape from Fort Bravo,14035.0,,,,1953-12-04,Winter,99,6.0,13
27644,Ride Lonesome,14035.0,,,,1959-02-15,Winter,73,6.0,29
18947,The Boat That Rocked,1172.0,50000000,36348784,-13651216,2009-04-01,Spring,116,7.2,678
128857,Apollo 13: To the Edge and Back,,,,,1994-01-01,Winter,82,,
46096,The Small Back Room,14035.0,,,,1949-02-21,Winter,106,6.6,10
67857,The Mindscape of Alan Moore,,,,,2003-08-24,Summer,78,6.3,4
16996,17 Again,2847.0,20000000,136267476,116267476,2009-03-11,Spring,102,6.1,1388
168538,"Nana, the True Key of Pleasure",,,,,1983-06-13,Summer,92,4.7,3
8833,Double Trouble,,,,,1984-10-19,Fall,99,6.6,105
16869,Inglourious Basterds,725.0,70000000,319131050,249131050,2009-08-18,Summer,153,7.9,6598
16995,State of Play,930.0,60000000,87784194,27784194,2009-04-17,Spring,127,6.7,489
99224,The Lawless Breed,14035.0,,,,1953-01-03,Winter,83,6.7,3
94139,Lust for Gold,14035.0,,,,1949-06-10,Summer,90,4.7,8
10000,La estrategia del caracol,,,,,1993-12-25,Winter,116,7.2,9
44967,Strike,14035.0,,,,1925-04-28,Spring,89,7.2,29
91603,The Magic of Méliès,,,,,1997-01-01,Winter,131,7.5,2
84908,Lawless Range,14035.0,,,,1935-11-04,Fall,53,5.3,2
45882,Bab'Aziz,,,,,2005-01-01,Winter,98,7.2,8
21641,The Damned United,4241.0,10000000,,,2009-03-27,Spring,97,7.2,156
13119,Hank and Mike,,,,,2008-01-01,Winter,86,6.1,6
15092,Crank: High Voltage,2847.0,20000000,34560577,14560577,2009-04-16,Spring,96,5.9,878
51472,The Garage,14035.0,,,,1920-01-11,Winter,25,6.8,6
51263,The Strong Man,14035.0,,,,1926-11-19,Fall,75,6.5,2
24365,The Final Inquiry,,,,,2006-12-13,Winter,112,4.0,9
38872,Kiler-ów 2-óch,,,,,1999-01-08,Winter,127,8.1,10
95977,The Man Behind The Gun,14035.0,,,,1953-01-31,Winter,82,6.0,1
17431,Moon,5452.0,5000000,9760104,4760104,2009-06-12,Summer,97,7.6,1831
38870,Komedia malzenska,,,,,1994-05-07,Spring,,,
67849,Break Up,,,,,1998-08-20,Summer,100,3.8,9
112582,Fraternity Demon,,,,,1992-01-01,Winter,85,3.3,2
205410,The Smart Set,14035.0,,,,1928-03-24,Spring,80,7.0,1
13123,Aamir,7933.0,364000,,,2008-06-06,Summer,99,6.7,12
33974,Mammoth,4241.0,10000000,,,2009-01-19,Winter,125,6.1,41
45949,The Days Between,,,,,2001-08-01,Summer,118,6.3,3
18320,The Young Victoria,1725.0,35000000,27409889,-7590111,2009-03-04,Spring,105,7.1,330
49571,Intentions of Murder,,,,,1964-06-28,Summer,150,6.6,12
53204,Amazing Journey: The Story of The Who,,,,,2007-09-14,Fall,237,7.0,1
17436,The Informers,3027.0,18000000,382174,-17617826,2008-11-05,Fall,98,4.4,60
30843,Antique,,,,,2008-01-01,Winter,109,6.2,13
2080,X-Men Origins: Wolverine,170.0,150000000,373062864,223062864,2009-04-28,Spring,107,6.2,4086
17680,The Girlfriend Experience,6847.0,1700000,1007962,-692038,2009-01-20,Winter,77,5.2,83
36175,Turtles Are Surprisingly Fast Swimmers,,,,,2005-07-02,Summer,90,6.4,9
53624,The Desert Trail,14035.0,,,,1935-04-21,Spring,54,3.3,8
120528,Moving Midway,,,,,2007-04-14,Spring,95,5.5,2
17073,American Swing,,,,,2008-01-01,Winter,81,4.3,5
21191,Sin Nombre,,,5101756,,2009-03-20,Spring,96,7.3,139
270952,The Life and Times of Allen Ginsberg,,,,,2008-01-01,Winter,,,
13475,Star Trek,170.0,150000000,385680446,235680446,2009-05-06,Spring,127,7.4,4574
24273,Happy Campers,3435.0,15000000,,,2001-01-21,Winter,94,5.4,10
38464,Black Magic,14035.0,,,,1944-08-19,Summer,67,8.2,3
22152,Lymelife,7008.0,1500000,,,2008-09-08,Fall,95,6.4,43
16279,The Great Buck Howard,,,900689,,2008-01-18,Winter,87,6.0,86
72891,Euphoria,,,2209023,,2006-02-11,Winter,74,6.0,10
6461,Cherry Blossoms,,,,,2008-03-05,Spring,127,7.5,29
23391,Riders of Destiny,14035.0,,,,1933-10-10,Fall,53,4.3,7
11160,Flatfoot in Egypt,,,,,1980-03-01,Spring,104,6.2,33
168643,XIII,2601.0,21000000,,,2008-09-24,Fall,173,5.9,43
19350,Knights of Bloodsteel,,,,,2009-09-07,Fall,177,4.6,5
15384,Red Cliff Part II,574.0,80000000,121059225,41059225,2009-01-07,Winter,136,7.1,110
156908,Täynnä tarmoa,,,,,2009-03-01,Spring,,8.0,1
48116,Love Sick,,,,,2006-03-16,Spring,86,6.9,16
15342,The Girl from Monaco,,,,,2008-08-20,Summer,95,4.9,25
25004,Black Ice,,,,,2007-10-19,Fall,107,5.4,10
17124,Wild Things: Diamonds in the Rough,,,,,2005-02-19,Winter,87,4.3,29
210487,Człowiek z M-3,,,,,1969-02-20,Winter,,7.0,1
64115,I Hate Mondays,,,,,1971-08-27,Summer,98,7.7,7
17532,S. Darko,5773.0,4000000,4100000,100000,2009-04-28,Spring,103,3.6,124
10946,Earth,3435.0,15000000,109000000,94000000,2007-04-22,Spring,90,7.5,136
23590,Sagebrush Trail,14035.0,,,,1933-12-15,Winter,54,4.2,10
30416,Stanley Kubrick: A Life in Pictures,,,,,2001-05-02,Spring,141,7.2,44
65503,A Lady Takes a Chance,14035.0,,,,1943-08-19,Summer,86,7.5,3
38869,Wyjście awaryjne,,,,,1982-12-25,Winter,,,
17027,Shuttle,,,,,2008-03-08,Spring,107,5.7,19
15577,Crossing Over,2395.0,25000000,1037335,-23962665,2009-02-27,Winter,113,6.2,95
13448,Angels & Demons,170.0,150000000,356613439,206613439,2009-05-13,Spring,138,6.5,2183
288035,"Kids in the Hall: Same Guys, New Dresses",,,,,2001-03-02,Spring,93,,
92312,Django the Bastard,,,,,1969-11-08,Fall,107,4.4,7
80592,The Man from Monterey,14035.0,,,,1933-07-15,Summer,57,5.3,4
90120,Horrorvision,,,,,2001-02-13,Winter,85,3.5,3
17635,Daylight Robbery,,,,,2008-08-29,Summer,90,5.3,13
42738,Scorpio,,,,,1973-04-10,Spring,114,6.0,19
14141,Balls Out: The Gary Houseman Story,,,,,2009-01-13,Winter,87,5.4,36
30312,Outrage,,,,,2009-01-01,Winter,90,7.4,7
47906,The Seduction of Joe Tynan,,,,,1979-08-17,Summer,108,7.0,5
111752,Man in the Middle,,,,,1963-10-01,Fall,93,6.6,5
122160,More Dead Than Alive,,,,,1969-01-15,Winter,101,5.9,6
17740,Powder Blue,,,,,2009-05-08,Spring,108,6.3,69
42943,The Devil Is a Woman,14035.0,,,,1935-05-03,Spring,76,6.2,11
13532,Fanboys,,,948753,,2009-02-06,Winter,90,6.1,320
18495,Folks!,,,6132924,,1992-05-01,Spring,107,6.1,10
180162,Breaking the Rules,,,,,1992-10-09,Fall,100,5.4,4
25218,Live!,,,,,2007-01-01,Winter,96,5.7,48
24053,The Merry Gentleman,,,,,2008-04-16,Spring,110,6.8,10
53947,The Murder of Fred Hampton,,,,,1971-01-01,Winter,88,7.5,2
15705,Incendiary,4241.0,10000000,,,2008-01-20,Winter,113,5.3,55
14448,Love Songs,,,,,2007-05-23,Spring,100,7.0,61
21583,Management,,,2434658,,2009-02-08,Winter,94,5.5,102
534,Terminator Salvation,55.0,200000000,371353001,171353001,2009-05-20,Spring,115,5.9,2496
18360,Night at the Museum: Battle of the Smithsonian,170.0,150000000,413106170,263106170,2009-05-20,Spring,105,5.9,2026
38008,Ghosts of Cité Soleil,,,,,2006-01-01,Winter,85,5.0,1
2049,How to Cook Your Life,,,,,2007-05-10,Spring,93,5.0,1
19375,Were The World Mine,,,119563,,2008-06-24,Summer,95,6.1,25
23997,Every Little Step,,,,,2009-04-17,Spring,96,5.8,5
18238,Lesbian Vampire Killers,,,,,2009-03-16,Spring,86,5.3,126
21755,The Brothers Bloom,2847.0,20000000,5530764,-14469236,2008-09-09,Fall,114,6.8,206
43378,Man in the Saddle,14035.0,,,,1951-12-02,Winter,87,5.6,4
121707,Montana,14035.0,,,,1950-01-28,Winter,76,4.8,2
30239,Vincere,,,,,2009-05-19,Spring,128,6.4,29
101362,A Cure for Love,,,,,1966-07-20,Summer,95,,
8211,Our Folks,,,,,1967-09-15,Fall,81,7.6,16
8429,Paisan,14035.0,,,,1946-12-10,Winter,125,7.6,44
44012,"Jeanne Dielman, 23, Quai du Commerce 1080 Bruxelles",,,,,1975-05-14,Spring,201,7.3,31
10541,Shall We Kiss?,,,,,2007-06-06,Summer,100,6.6,15
19955,I Do,,,,,2006-11-01,Fall,90,6.4,80
90799,Hi Diddle Diddle,14035.0,,,,1943-08-02,Summer,72,8.3,3
39194,Rhinoceros,,,,,1974-01-21,Winter,104,7.5,2
36460,The Man With Bogart's Face,,,,,1980-10-03,Fall,106,6.0,2
27502,The Monster,14035.0,,,,1925-03-16,Spring,86,6.0,1
15555,Chop Shop,,,,,2007-05-21,Spring,84,7.2,23
40022,Caliber 9,,,,,1972-02-15,Winter,100,7.5,26
86764,Suzanne's Career,,,,,1963-02-01,Winter,54,5.4,9
42062,Moontide,14035.0,,,,1942-05-29,Spring,94,5.4,8
14126,Catacombs,,,,,2007-06-01,Summer,92,4.5,49
17332,The Soloist,930.0,60000000,31720158,-28279842,2009-04-24,Spring,109,6.6,237
18405,The Last House on the Left,3435.0,15000000,32721635,17721635,2009-03-13,Spring,110,6.2,449
155426,Anioł w Krakowie,,,,,2002-09-20,Fall,,9.0,2
21832,Neon Genesis Evangelion: Death and Rebirth,,,,,1997-03-15,Spring,101,7.4,54
16871,Drag Me to Hell,2019.0,30000000,90810892,60810892,2009-03-15,Spring,99,6.2,995
14160,Up,89.0,175000000,735099082,560099082,2009-05-13,Spring,96,7.8,7048
21967,Late Autumn,,,,,1960-11-13,Fall,128,7.7,15
14003,Fullmetal Alchemist the Movie: Conqueror of Shamballa,,,,,2005-07-21,Summer,105,7.0,74
16899,Easy Virtue,,,,,2008-01-01,Winter,93,6.4,112
21724,Dance Flick,,,,,2009-05-22,Spring,83,4.7,73
8282,Summer Hours,,,,,2008-03-05,Spring,100,6.8,34
31404,Show People,14035.0,,,,1928-11-20,Fall,83,6.8,8
42513,Two English Girls,,,,,1971-11-18,Fall,130,6.7,24
83868,Female,14035.0,,,,1933-11-11,Fall,60,6.2,6
4934,Firecreek,,,,,1968-01-24,Winter,104,5.5,16
15588,OSS 117: Lost in Rio,1808.0,31165200,,,2009-04-14,Spring,100,7.0,306
61109,The Flame of New Orleans,14035.0,,,,1941-07-07,Summer,79,4.8,4
129089,Flash Gordon: Trip to Mars,14035.0,,,,1938-03-21,Spring,229,4.3,2
14857,Personal Effects,,,,,2009-02-06,Winter,110,5.8,37
17927,Fired Up!,2847.0,20000000,18599102,-1400898,2009-02-20,Winter,90,6.0,194
77822,The Winslow Boy,14035.0,,,,1948-09-24,Fall,117,6.5,7
14330,Trojan War,3435.0,15000000,,,1997-09-26,Fall,85,5.4,25
26508,The War Game,,,,,1965-11-01,Fall,48,7.8,32
28677,Without a Paddle: Nature's Calling,4889.0,6300000,,,2009-01-13,Winter,96,5.1,18
19203,Graduation,,,,,2007-04-24,Spring,89,5.7,16
15712,Welcome,,,,,2009-03-11,Spring,110,7.1,62
13975,In the Electric Mist,,,,,2009-04-15,Spring,117,6.0,112
18785,The Hangover,1725.0,35000000,459270619,424270619,2009-06-05,Summer,100,7.2,6324
16164,Killshot,,,2960993,,2008-11-13,Fall,95,5.9,80
17609,Antichrist,3949.0,11000000,791867,-10208133,2009-05-18,Spring,108,6.4,687
33104,Don,,,,,1978-04-20,Spring,166,6.0,18
37924,Sweeney Todd,,,,,2006-01-03,Winter,90,6.3,39
43321,Pete Kelly's Blues,14035.0,,,,1955-07-31,Summer,95,6.4,5
18869,Jimmy and Judy,,,,,2006-01-01,Winter,99,5.4,8
17829,A Song Is Born,14035.0,,,,1948-10-19,Fall,113,6.4,10
16345,Billu,5099.0,5750000,10000000,4250000,2009-02-13,Winter,137,6.5,27
81512,Many Rivers to Cross,14035.0,,,,1955-02-04,Winter,95,6.0,2
115306,Ricky Rapper,,,,,2008-02-14,Winter,79,6.3,2
200796,Show,,,,,2003-03-19,Spring,,6.3,2
27134,Boy Eats Girl,,,,,2005-06-07,Summer,80,5.4,19
